-1.017743
-1.043906
-1.174519
-1.283767
-0.965972
-1.013728
-1.162029
-1.292261
-1.419525
-0.677500
-0.810033
-0.799957
-0.788296
-1.230199
-1.507407
-1.597478
-0.807177
-0.804050
-0.976117
-1.325166
-1.232686
-1.140880
-1.411555
-1.496625
-1.527975
-1.478777
-1.696999
-1.613968
-1.763631
-1.243174
-1.351057
-1.281116
-1.288311
-1.429136
-1.481765
-1.517634
-1.421851
-1.452867
-1.615242
-1.709405
-1.535348
-1.447364
-1.352279
-1.382852
-1.281588
-0.912820
-1.198204
-1.115437
-1.274917
-1.323548
-1.284882
-1.384924
-1.372549
-1.205257
-1.383509
-1.392229
-1.280091
-1.493218
-1.444933
-1.512600
-1.449849
-1.215140
-1.055707
-1.254753
-1.169702
-1.392212
-1.278668
-0.978136
-1.274276
1.542011
1.395902
1.432781
1.407898
1.377962
1.318419
-0.780985
-0.361171
-0.090437
1.324660
0.039279
1.175658
-1.008501
-1.001291
-0.959425
-0.953802
-0.892476
-0.583937
-0.129531
0.450511
-0.347259
-0.582584
-0.695820
-0.304398
-0.745086
-0.855040
-1.240532
-1.222591
-1.285366
-1.171699
-1.280898
-1.251993
-1.153473
-1.143891
-1.060640
-1.014123
-0.904012
-1.084671
-0.927820
0.188286
-0.386096
-0.559703
-0.709472
-0.680400
-0.777718
-0.940015
-0.916523
-1.135681
-1.170936
-1.190295
-1.210502
-1.206752
-1.306185
-1.290620
-1.428174
-1.371107
-1.267049
-1.281054
-1.352386
-0.968717
-0.797826
-0.722715
-0.854173
-0.998190
-0.971605
-1.078760
-1.183186
-1.134130
-1.087213
-1.103970
-1.225782
-1.286872
-1.275627
-1.235720
-1.316347
-1.333359
-1.347353
-1.411689
-1.447058
-1.416070
-1.453372
-1.475190
-1.441483
-1.491009
-1.416761
-1.322337
-1.091437
-1.148641
-1.208269
-1.219860
-1.210661
-1.272487
-1.333151
-1.339390
-1.352282
-1.359036
-1.436188
-1.489005
-0.593333
-1.444352
-1.523721
-1.531375
-0.470850
-1.561345
-1.486920
-1.553308
-1.578910
-1.126411
-1.192463
-1.290362
-1.407146
-1.508565
-1.366414
-1.070613
-1.528185
-0.929619
-1.540182
-1.550051
-1.555367
-1.562639
-1.348203
-1.408712
-1.299344
-1.318651
-1.355946
-1.352568
-1.396091
-1.428152
-1.441806
-1.454369
-1.423679
-1.408496
-1.407708
-1.375711
-1.231458
